,user,artist,weight
6105,Auroora,Paulina Rubio,1352
6106,Auroora,Rihanna,1914
6107,Auroora,Robyn,932
6108,Auroora,Selena Gomez & the Scene,171
6109,Auroora,Shakira,1412
6110,Auroora,Sophie Ellis-Bextor,919
6111,Auroora,Taylor Swift,234
6112,Auroora,The Killers,1287
6113,Auroora,The Redfan Academic Press,2697
6114,Auroora,VINILOVERSUS,1212
6115,Auroora,Will,1609
6116,Auroora,æå³¶ããã starring ä¹ä½å°æ¥(ã¢ã¼ãã³ã°å¨ã),1709
6117,Austin,3 Doors Down,12
6118,Austin,AC/DC,53
6119,Austin,Acid Drinkers,55
6120,Austin,Airbourne,23
6121,Austin,Alice Cooper,91
6122,Austin,Alice in Chains,128
6123,Austin,Amberly Thiessen,464
6124,Austin,Amon Amarth,8
6125,Austin,Anthrax,75
6126,Austin,Black Sabbath,46
6127,Austin,Bon Jovi,28
6128,Austin,Coma,33
6129,Austin,David Lynch,1159
6130,Austin,Deep Purple,9
6131,Austin,Def Leppard,107
6132,Austin,Dio,9
6133,Austin,DÅ¼em,11
6134,Austin,Farben Lehre,30
6135,Austin,Guns N' Roses,120
6136,Austin,Helloween,9
6137,Austin,Hunter,69
6138,Austin,Judas Priest,77
6139,Austin,Kat,274
6140,Austin,Kult,32
6141,Austin,Machine Head,34
6142,Austin,Manowar,11
6143,Austin,Megadeth,1622
6144,Austin,Metallica,1038
6145,Austin,Morbid Angel,7
6146,Austin,Nuclear Assault,184
6147,Austin,Optical,969
6148,Austin,Overkill,21
6149,Austin,Pantera,53
6150,Austin,Patti Smith,23
6151,Austin,Pernilla Wahlgren,146
6152,Austin,Protector,25
6153,Austin,RENTRER EN SOI,206
6154,Austin,Rise Against,22
6155,Austin,Skid Row,195
6156,Austin,Slayer,97
6157,Austin,System of a Down,43
6158,Austin,TSA,10
6159,Austin,Testament,17
6160,Austin,Than House France TÃ©lÃ©com Air,74
6161,Austin,The Analogs,38
6162,Austin,The Specials,1084
6163,Austin,Triggered,1111
6164,Austin,W.A.S.P.,74
6165,Austin,happysad,28
6166,Austine,Appear More As Mechanical,729
6167,Austine,Atlantas First President Running,290
6168,Austine,Big H,294
6169,Austine,City Southern Average Intensity,471
6170,Austine,Converter,663
6171,Austine,Doppelganger,1142
6172,Austine,Football Along,1863
6173,Austine,Glen Phillips with Nickel Creek,2558
6174,Austine,Gonjasufi,1494
6175,Austine,Juggaknots,656
6176,Austine,Justin Bieber  ft Rascal Flatts,436
6177,Austine,KayamarÃ©,2499
6178,Austine,"Lisa ""Left Eye"" Lopes",377
6179,Austine,Lustmord,1521
6180,Austine,Original Jaws Safety Of,1091
6181,Austine,Plateau Is Cruise Lines,1723
6182,Austine,Rufus,935
6183,Austine,Steve Vai,163
6184,Austine,The Coral,478
6185,Austine,Tres Coronas,278
6186,Avis,ARM Author,228
6187,Avis,Earth Returned Providers The,721
6188,Avis,Global Communication,1885
6189,Avis,Have Heart,1853
6190,Avis,It Holds,1991
6191,Avis,Judge Former Few And,405
6192,Avis,Junior Reid,2527
6193,Avis,Mercedes Sosa,1074
6194,Avis,Organizing And Administration But,2164
6195,Avis,Porcelain Black,263
6196,Avis,REAL O,1726
6197,Avis,Sanitation As Language,2468
6198,Avis,Steph Jones,986
6199,Avis,The,323
6200,Avis,The Cardigans,1506
6201,Avis,The Noise Affinity,1779
6202,Avis,Timbaland,2526
6203,Avis,Urszula SipiÅska,981
6204,Avivah,3 Doors Down,188
6205,Avivah,Adam Lambert,159
6206,Avivah,Aerosmith,383
6207,Avivah,Bon Jovi,517
6208,Avivah,Britney Spears,286
6209,Avivah,Bryan Adams,738
6210,Avivah,Capital Inicial,495
6211,Avivah,Carrie Underwood,1267
6212,Avivah,Christina Aguilera,909
6213,Avivah,Colbie Caillat,228
6214,Avivah,Countrys Supreme Regularly Supports,1347
6215,Avivah,David Guetta,172
6216,Avivah,Ella Fitzgerald,58
6217,Avivah,Guns N' Roses,474
6218,Avivah,Jay Vaquer,1317
6219,Avivah,John Mayer,268
6220,Avivah,Joss Stone,183
6221,Avivah,Jota Quest,107
6222,Avivah,Kris Allen,252
6223,Avivah,Kylie Minogue,246
6224,Avivah,Leighton Meester,235
6225,Avivah,Lenine,396
6226,Avivah,Mariah Carey,160
6227,Avivah,Matchbox Twenty,2366
6228,Avivah,Nelly Furtado,134
6229,Avivah,Nickelback,480
6230,Avivah,Pete Murray,321
6231,Avivah,Rob Thomas,194
6232,Avivah,Rosa De Saron,187
6233,Avivah,Sara Bareilles,226
6234,Avivah,Serkan SÃ¼leymaniye,456
6235,Avivah,Shakira,243
6236,Avivah,Skank,198
6237,Avivah,Sterling Knight,423
6238,Avivah,Strep,127
6239,Avivah,Strike,143
6240,Avivah,The Pussycat Dolls,1572
6241,Avivah,Tiago Iorc,475
6242,Avivah,Vitor AraÃºjo,173
6243,Avivah,Within Temptation,157
6244,Babb,3OH!3,400
6245,Babb,ATB,124
6246,Babb,Akon,220
6247,Babb,Avril Lavigne,178
6248,Babb,B.o.B,160
6249,Babb,Backstreet Boys,179
6250,Babb,Black Eyed Peas,944
6251,Babb,Bruno Mars,219
6252,Babb,Charles Bernstein,1377
6253,Babb,Chris Brown,229
6254,Babb,Christina Aguilera,373
6255,Babb,Country Continued Expressed,4927
6256,Babb,Def Tex,1605
6257,Babb,Elvis Presley,175
6258,Babb,High Temperature Region Is,5294
6259,Babb,Hilary Duff,320
6260,Babb,Hurts,284
6261,Babb,Jennifer Lopez,269
6262,Babb,Justin Timberlake,227
6263,Babb,Katy Perry,171
6264,Babb,Ke$ha,273
6265,Babb,Lady Gaga,343
6266,Babb,Leighton Meester,636
6267,Babb,Lily Allen,1362
6268,Babb,Madonna,244
6269,Babb,Michael Jackson,12376
6270,Babb,Moby,110
6271,Babb,Monarchy,564
6272,Babb,Munchausen By Proxy,539
6273,Babb,Muse,190
6274,Babb,Ne-Yo,321
6275,Babb,Pendulum,120
6276,Babb,QUEST PISTOLs,157
6277,Babb,Rihanna,564
6278,Babb,Simon Curtis,160
6279,Babb,Stephen Jerzak,169
6280,Babb,Taylor Lautner,149
6281,Babb,The xx,1133
6282,Babb,Thom Yorke,212
6283,Babb,Three Days Grace,129
6284,Babb,Usher,297
6285,Babb,deadmau5,153
6286,Babb,ÐÐºÐµÐ°Ð½ ÐÐ»ÑÐ·Ð¸,438
6287,Babette,A1,495
6288,Babette,Admiral Angry,847
6289,Babette,AltoriÅ³ Å eÅ¡Äliai,695
6290,Babette,Ancient Astronauts,890
6291,Babette,Aynur DoÄan,370
6292,Babette,BLK JKS,328
6293,Babette,BeyoncÃ© e Lady Gaga,752
6294,Babette,Coliseo By With 71,862
6295,Babette,Dariush,834
6296,Babette,Dark One,352
6297,Babette,Favez,1103
6298,Babette,Girlicious,350
6299,Babette,HANSA ROSTOCK,146
6300,Babette,In Their On May,789
6301,Babette,Jessica Sutta,209
6302,Babette,JosÃ©phine Baker,51
6303,Babette,Labor Force,79
6304,Babette,Mario Galaxy Orchestra,691
6305,Babette,Martina Topley-Bird,1019
6306,Babette,Military Psychology,1064
6307,Babette,Municipal Waste,381
6308,Babette,Nadia Oh,682
6309,Babette,Oysterband,953
6310,Babette,Pascal FEOS,741
6311,Babette,Psyche Origami,493
6312,Babette,Siobhan Donaghy,295
6313,Babette,Sky Fetish,1031
6314,Babette,Superjupiter,851
6315,Babette,The Dandy Warhols,619
6316,Babette,The Techniques,394
6317,Babette,Three Mile Pilot,592
6318,Babette,Turned Power Day,433
6319,Babette,Vega 4,559
6320,Babette,We Are the In Crowd,972
6321,Babette,When Any One,523
6322,Babette,iko,912
6323,Babette,Ð¢ÐµÑÐ½Ð¾Ð»Ð¾Ð³Ð¸Ñ,333
6324,Babette,Ð§Ð¸Ð¶ Ð¸ Ð¡Ð¾,593
6325,Babs,AZ,595
6326,Babs,Atmosphere,373
6327,Babs,Band of Horses,339
6328,Babs,Big L,269
6329,Babs,Blu,355
6330,Babs,Brother Ali,449
6331,Babs,Canibus,495
6332,Babs,Coldplay,398
6333,Babs,Common,398
6334,Babs,Crooked I,370
6335,Babs,Curren$y,719
6336,Babs,Drake,496
6337,Babs,Elzhi,500
6338,Babs,Eminem,504
6339,Babs,Fashawn,673
6340,Babs,GZA/Genius,605
6341,Babs,Ghostface Killah,386
6342,Babs,Jay Electronica,470
6343,Babs,Jay-Z,530
6344,Babs,Jedi Mind Tricks,570
6345,Babs,Joe Budden,1898
6346,Babs,Joell Ortiz,297
6347,Babs,Joshua Radin,230
6348,Babs,Kid Cudi,510
6349,Babs,Lil' Wayne,384
6350,Babs,Little Brother,386
6351,Babs,Lloyd Banks,343
6352,Babs,Lupe Fiasco,731
6353,Babs,Madlib,300
6354,Babs,Notorious B.I.G.,328
6355,Babs,Pharoahe Monch,395
6356,Babs,Pill,244
6357,Babs,Raekwon,953
6358,Babs,Rakim,660
6359,Babs,Rhymefest,349
6360,Babs,"Royce da 5'9""",639
6361,Babs,Termanology,310
6362,Babs,The Alchemist,296
6363,Babs,Wale,286
6364,Babs,Wu-Tang Clan,339
6365,Bambie,110 Sq Throwback Thursday Become,2723
6366,Bambie,64,594
6367,Bambie,Agalloch,2287
6368,Bambie,Alceu ValenÃ§a,1051
6369,Bambie,An Cafe,2071
6370,Bambie,Anaal Nathrakh,2666
6371,Bambie,And Comprehensive 1977 The Sweet,1195
6372,Bambie,Antaeus,2814
6373,Bambie,Bears May The,73
6374,Bambie,CKY,2211
6375,Bambie,Carly Rae Jepsen,2379
6376,Bambie,Conor Oberst and the Mystic Valley Band,1387
6377,Bambie,Daggermouth,2475
6378,Bambie,Dylan,425
6379,Bambie,Farid Bang,1858
6380,Bambie,God Is an Astronaut,881
6381,Bambie,Imagica,1531
6382,Bambie,Infected Mushroom,2532
6383,Bambie,Kant Explicitly,2875
6384,Bambie,Kenny G,480
6385,Bambie,King Diamond,845
6386,Bambie,Lhc Is A Mile,38
6387,Bambie,Michael W. Smith,1285
6388,Bambie,Monarchy,2583
6389,Bambie,Natasha St-Pier,335
6390,Bambie,Oil 10,27
6391,Bambie,Passerines Forming Enforce A,1527
6392,Bambie,Patti LaBelle,1212
6393,Bambie,Pink Punk,630
6394,Bambie,Redemption,45
6395,Bambie,Samla Mammas Manna,1661
6396,Bambie,Skinny Puppy,1028
6397,Bambie,Witchcraft,701
6398,Bambie,dJ mAx dReamer,1856
6399,Bambie,nass el ghiwane,1264
6400,Barbabra,Alcione,702
6401,Barbabra,Alexander Rybak,751
6402,Barbabra,Ana Carolina,2312
6403,Barbabra,Ana Johnsson,446
6404,Barbabra,Arctic Plateau,4758
6405,Barbabra,Ashley Tisdale,848
6406,Barbabra,Belinda,843
6407,Barbabra,BeyoncÃ©,517
6408,Barbabra,Britney Spears,18483
6409,Barbabra,Buffy the Vampire Slayer Cast,472
6410,Barbabra,Chris Daughtry,458
6411,Barbabra,Cibelle,2903
6412,Barbabra,Cobra Starship,688
6413,Barbabra,Combat Astronomy,9243
6414,Barbabra,Danni Carlos,494
6415,Barbabra,Darin Zanyar,2875
6416,Barbabra,Dinah Shore,3914
6417,Barbabra,Diogo Nogueira,448
6418,Barbabra,Eric Saade,1361
6419,Barbabra,Gaiola Das Popozudas,526
6420,Barbabra,Good Charlotte,779
6421,Barbabra,Helena Paparizou,1188
6422,Barbabra,Hilary Duff,822
6423,Barbabra,Inimigos da HP,578
6424,Barbabra,Ivete Sangalo,1497
6425,Barbabra,Jay Sean,423
6426,Barbabra,Jennifer Lopez,632
6427,Barbabra,Jordin Sparks,351
6428,Barbabra,Katatonia,2072
6429,Barbabra,Kunaichogojp Official Fernando Valley,14792
6430,Barbabra,Laura Pausini,641
6431,Barbabra,Level This Hake And,13278
6432,Barbabra,Lindsay Lohan,534
6433,Barbabra,Linkin Park,632
6434,Barbabra,Madonna,347
6435,Barbabra,Marie Serneholt,495
6436,Barbabra,Matt Pokora,2451
6437,Barbabra,Michael Jackson,672
6438,Barbabra,MÃ¥ns ZelmerlÃ¶w,2150
6439,Barbabra,Padre FÃ¡bio de Melo,490
6440,Barbabra,Panic! At the Disco,400
6441,Barbabra,Push To Talk,8009
6442,Barbabra,Rihanna,431
6443,Barbabra,Roberta SÃ¡,855
6444,Barbabra,Shakira,1577
6445,Barbabra,Sheena Easton,2796
6446,Barbabra,Shiri Maimon,514
6447,Barbabra,Swimming With Dolphins,4474
6448,Barbabra,Wanessa Camargo,661
6449,Barbabra,ÐÐ ÐÐ¢,9738
6450,Barbara,Bob Dylan,418
6451,Barbara,Bon Iver,323
6452,Barbara,Cat Power,2106
6453,Barbara,Damien Rice,4648
6454,Barbara,Damien Rice & Lisa Hannigan,203
6455,Barbara,Deine Lakaien,240
6456,Barbara,Devendra Banhart,698
6457,Barbara,EmilÃ­ana Torrini,430
6458,Barbara,Florence + the Machine,824
6459,Barbara,Guns N' Roses,197
6460,Barbara,Iron & Wine,195
6461,Barbara,Jack Johnson,1695
6462,Barbara,Jack PeÃ±ate,226
6463,Barbara,Jason Mraz,269
6464,Barbara,Jeff Buckley,983
6465,Barbara,John Lennon,210
6466,Barbara,John Mayer,192
6467,Barbara,Kate Nash,934
6468,Barbara,Kimya Dawson,454
6469,Barbara,Led Zeppelin,477
6470,Barbara,Lykke Li,152
6471,Barbara,Newton Faulkner,742
6472,Barbara,Nirvana,376
6473,Barbara,Norah Jones,686
6474,Barbara,Peaches,339
6475,Barbara,Pond,228
6476,Barbara,Razorlight,635
6477,Barbara,Rilo Kiley,211
6478,Barbara,SoKo,368
6479,Barbara,Solid Space,233
6480,Barbara,Spacemen 3,238
6481,Barbara,Spiritualized,252
6482,Barbara,The DÃ¸,306
6483,Barbara,The Frames,859
6484,Barbara,The Killers,639
6485,Barbara,The Kooks,1915
6486,Barbara,The Magic Numbers,255
6487,Barbara,The Seeds,218
6488,Barbara,Vampire Weekend,208
6489,Barbe,*NSYNC,881
6490,Barbe,12 Stones,3115
6491,Barbe,38th Parallel,435
6492,Barbe,AJ McLean,1174
6493,Barbe,Antony Costa,525
6494,Barbe,Apocalipse 16,571
6495,Barbe,Atreyu,3279
6496,Barbe,BIG BANG,1744
6497,Barbe,Backstreet Boys,15105
6498,Barbe,Blue,1938
6499,Barbe,Brian Littrell,221
6500,Barbe,Britney Spears,316
6501,Barbe,Charlie Brown Jr.,873
6502,Barbe,Duncan James,318
6503,Barbe,Falling Up,1305
6504,Barbe,Flyleaf,260
6505,Barbe,Fort Minor,628
6506,Barbe,Grey Daze,387
6507,Barbe,Khalil Fong,549
6508,Barbe,Khorus,1093
6509,Barbe,Kyo,907
6510,Barbe,Lostprophets,441
6511,Barbe,Lupe Fiasco,333
6512,Barbe,Matchbox Twenty,254
6513,Barbe,New Kids on the Block,725
6514,Barbe,Pannus Types,2255
6515,Barbe,Placebo,591
6516,Barbe,Promises,637
6517,Barbe,Salvador,4214
6518,Barbe,Styles of Beyond,400
6519,Barbe,Super Junior,1009
6520,Barbe,Switchfoot,412
6521,Barbe,The Beatles,404
6522,Barbe,The Calling,267
6523,Barbe,The String Quartet,408
6524,Barbe,Thousand Foot Krutch,1659
6525,Barbe,Three Days Grace,687
6526,Barbe,Ultra,556
6527,Barbe,Usher,363
6528,Barbe,Westlife,582
6529,Barbe,åµ,246
6530,Barby,Alexandra Burke,503
6531,Barby,Aline Barros,268
6532,Barby,Austin Drage,227
6533,Barby,Barrington Levy,99
6534,Barby,Calcinha Preta,162
6535,Barby,Chris Brown,143
6536,Barby,CÃ©line Dion,164
6537,Barby,David Archuleta,821
6538,Barby,David Cook,294
6539,Barby,Diana Vickers,360
6540,Barby,Girls Aloud,120
6541,Barby,Glee Cast,499
6542,Barby,Israel Lucero,304
6543,Barby,Jega,609
6544,Barby,Jordin Sparks,234
6545,Barby,Kelly Clarkson,238
6546,Barby,Kristin Chenoweth & Matthew Morrison,212
6547,Barby,Leona Lewis,1050
6548,Barby,Les chansons d'amour,648
6549,Barby,Luan Santana,150
6550,Barby,Lucas Poletto,266
6551,Barby,Lucie Jones,336
6552,Barby,Maria Alice Fontanezzi,185
6553,Barby,Mariah Carey,1766
6554,Barby,Matt Cardle,673
6555,Barby,Nicole Scherzinger,174
6556,Barby,Olly Murs,401
6557,Barby,One Direction,425
6558,Barby,Pink & Brown,409
6559,Barby,Rihanna,247
6560,Barby,Robbie Williams,168
6561,Barby,Rouge,140
6562,Barby,Ruth Lorenzo,342
6563,Barby,Shayne Ward,1119
6564,Barby,Stacey Solomon,483
6565,Barby,Tomate,244
6566,Barby,Westlife,605
6567,Barby,Whitney Houston,409
6568,Barby,X Factor Finalists,246
6569,Barby,regis danese,255
6570,Bari,Alaska Canada Were Moved,68
6571,Bari,Analyzing Its Tcpip,1466
6572,Bari,Cowboy Prostitutes,661
6573,Bari,Dover,1432
6574,Bari,Edge of Sanity,678
6575,Bari,Gallhammer,16
6576,Bari,I,1274
6577,Bari,Incentivised,164
6578,Bari,Lifelover,870
6579,Bari,Logan,1327
6580,Bari,Quentin Elias,878
6581,Bari,Who Served Wine Very,130
6582,Bari,Yma Sumac,570
6583,Batsheva,Bad Religion,44
6584,Batsheva,Bankrupt,44
6585,Batsheva,Buzzcocks,29
6586,Batsheva,Cobra Skulls,47
6587,Batsheva,Dead to Me,39
6588,Batsheva,Descendents,65
6589,Batsheva,Dillinger Four,15
6590,Batsheva,Dwarves,31
6591,Batsheva,Good Riddance,18
6592,Batsheva,Gorilla,23
6593,Batsheva,Groovie Ghoulies,26
6594,Batsheva,Harvey Danger,21
6595,Batsheva,Koffin Kats,22
6596,Batsheva,Lesley Gore,47
6597,Batsheva,Long Tall Texans,16
6598,Batsheva,Luna Amara,28
6599,Batsheva,Misfits,27
6600,Batsheva,Nekromantix,15
6601,Batsheva,Phobias,49
6602,Batsheva,Pigface,1
6603,Batsheva,Rancid,29
6604,Batsheva,Riverdales,26
6605,Batsheva,Screeching Weasel,41
6606,Batsheva,Sex Pistols,14
6607,Batsheva,Shark Soup,17
6608,Batsheva,Sin senos no hay paraÃ­so,2
6609,Batsheva,Social Distortion,28
6610,Batsheva,Swingin' Utters,44
6611,Batsheva,Teen Idols,29
6612,Batsheva,The Apers,19
6613,Batsheva,The Bouncing Souls,23
6614,Batsheva,The Briefs,49
6615,Batsheva,The Clash,51
6616,Batsheva,The Copyrights,23
6617,Batsheva,The Damned,45
6618,Batsheva,The Exploding Hearts,38
6619,Batsheva,The Hives,31
6620,Batsheva,The Jam,22
6621,Batsheva,The Living End,25
6622,Batsheva,The Peacocks,48
6623,Batsheva,The Stranglers,24
6624,Batsheva,The Vandals,24
6625,Batsheva,Therapy?,19
6626,Batsheva,Turbonegro,24
6627,Batsheva,U.S. Bombs,22
6628,Batsheva,Wire Daisies,48
6629,Batsheva,Zatopeks,50
6630,Beatriz,A Master Universal,2412
6631,Beatriz,Attack Attack!,3429
6632,Beatriz,Delbert McClinton,1873
6633,Beatriz,Hideo Osaka Ensemble,3120
6634,Beatriz,In Argentina Up,1342
6635,Beatriz,Josh Rouse,2210
6636,Beatriz,Marcus Miller,31
6637,Beatriz,Noel Gallagher,884
6638,Beatriz,Periphery,2729
6639,Beatriz,Secede,3475
6640,Beatriz,Sheikh Mishary Rashed Alafasy,2493
6641,Beatriz,Skankin' Pickle,2899
6642,Becka,65daysofstatic,601
6643,Becka,Aerosmith,1650
6644,Becka,Animal Collective,3830
6645,Becka,Babyshambles,967
6646,Becka,Billy Corgan,1074
6647,Becka,Black Rebel Motorcycle Club,1652
6648,Becka,Blur,1377
6649,Becka,Corpus Christi,13707
6650,Becka,Donnybrook,10598
6651,Becka,Gallatin Valley 2008 Hobsbawm,14435
6652,Becka,Garbage,735
6653,Becka,Gorillaz,321
6654,Becka,HIM,871
6655,Becka,Hole,701
6656,Becka,IAMX,2347
6657,Becka,Ian Brown,1063
6658,Becka,Jean-Jacques Goldman,6964
6659,Becka,Joy Division,438
6660,Becka,Korn,531
6661,Becka,Manic Street Preachers,616
6662,Becka,Morphine,436
6663,Becka,Muse,3422
6664,Becka,MylÃ¨ne Farmer,645
6665,Becka,Names Come Color Painted,13526
6666,Becka,Nick Cave and the Bad Seeds,1501
6667,Becka,Oasis,1588
6668,Becka,Patrick Wolf,1117
6669,Becka,Pixies,1014
6670,Becka,Placebo,5899
6671,Becka,PrÄta vÄtra,472
6672,Becka,Pulp,1050
6673,Becka,R.E.M.,492
6674,Becka,Red Hot Chili Peppers,457
6675,Becka,Robots in Disguise,300
6676,Becka,Sneaker Pimps,1862
6677,Becka,Sonic Youth,1275
6678,Becka,System of a Down,406
6679,Becka,The Cranberries,364
6680,Becka,The Heptones,3584
6681,Becka,The Horrors,447
6682,Becka,The Smashing Pumpkins,15642
6683,Becka,The Vines,813
6684,Becka,Third Parties Pen And,7191
6685,Becka,Thom Yorke,502
6686,Becka,Thurston Moore,426
6687,Becka,Tom Waits,2411
6688,Becka,cnet.com,7536
6689,Becka,ÐÐ°Ð½Ð´'Ð­ÑÐ¾Ñ,8400
6690,Beckie,Alan Rickman & Johnny Depp,37
6691,Beckie,Andrew Lloyd Webber,184
6692,Beckie,Anvil,40
6693,Beckie,BarÃ³n Rojo,241
6694,Beckie,Black Sabbath,69
6695,Beckie,Candlemass,34
6696,Beckie,"Edward Sanders, Helena Bonham Carter and Johnny Depp",27
6697,Beckie,Excel,39
6698,Beckie,Exciter,63
6699,Beckie,Exodus,42
6700,Beckie,Frightened Rabbit,473
6701,Beckie,Has Wide The,137
6702,Beckie,Hellhounds,76
6703,Beckie,Hirax,1828
6704,Beckie,Iron Maiden,608
6705,Beckie,Jamie Campbell Bower,37
6706,Beckie,Jayne Wisener,34
6707,Beckie,Judas Priest,67
6708,Beckie,Kat,42
6709,Beckie,Kishe,415
6710,Beckie,Kreator,551
6711,Beckie,Leo Brouwer,1114
6712,Beckie,Manowar,595
6713,Beckie,Masacre,55
6714,Beckie,Mercyful Fate,36
6715,Beckie,Moonspell,354
6716,Beckie,MotÃ¶rhead,67
6717,Beckie,Mt Eden,305
6718,Beckie,Municipal Waste,37
6719,Beckie,Muro,29
6720,Beckie,Nocturnal Rites,1027
6721,Beckie,Rainbow,26
6722,Beckie,Ratos de PorÃ£o,25
6723,Beckie,Riot,49
6724,Beckie,Sacha Baron Cohen,23
6725,Beckie,SarcÃ³fago,113
6726,Beckie,Slayer,133
6727,Beckie,Tenjou Tenge GREAT DISC 1,632
6728,Beckie,Trust,61
6729,Beckie,Twisted Sister,111
6730,Beckie,Venom,45
6731,Beckie,Violator,40
6732,Beckie,Yngwie Malmsteen,189
6733,Beckie,Ãngeles del Infierno,56
6734,Beckie,ÐÑÐ¸Ñ,88
6735,Beilul,Above & Beyond,3582
6736,Beilul,BarÄ±Å GÃ¼ney,887
6737,Beilul,Celeste,2604
6738,Beilul,Default,4683
6739,Beilul,Dolly Mixture,919
6740,Beilul,Frittenbude,2833
6741,Beilul,Halestorm,4173
6742,Beilul,In Home Charles,4148
6743,Beilul,Kat,2879
6744,Beilul,Late Night Alumni,3305
6745,Beilul,Oregon,484
6746,Beilul,Overthrown By Anxious,2078
6747,Beilul,Precipitation,4920
6748,Beilul,Quicksand,3713
6749,Beilul,Remains Active Asian,1650
6750,Beilul,S Eds January 2017,4577
6751,Beilul,Selena,758
6752,Beilul,Sinamore,4858
6753,Beilul,Southern California Like Photography,3030
6754,Beilul,T.Love,3459
6755,Beilul,Tuna Tabu,1877
6756,Beilul,Tying Tiffany,3946
6757,Beilul,çç½®æå®,3792
6758,Bel,Adrian Belew,11
6759,Bel,Bill Bruford,9
6760,Bel,Bob Welch,20
6761,Bel,Buckethead,28
6762,Bel,Carly Simon,14
6763,Bel,Cat Stevens,15
6764,Bel,Chicago,17
6765,Bel,Chris Botti,16
6766,Bel,CÃ©line Dion,14
6767,Bel,Daughtry,17
6768,Bel,Dave Koz,12
6769,Bel,Diana Krall,40
6770,Bel,Dianne Reeves,20
6771,Bel,Edvard Grieg,12
6772,Bel,Euge Groove,19
6773,Bel,Gloriana,18
6774,Bel,Lady Antebellum,13
6775,Bel,Linda Eder,13
6776,Bel,Liza Minnelli,16
6777,Bel,Lunatic Soul,9
6778,Bel,Madeleine Peyroux,19
6779,Bel,Marc Antoine,11
6780,Bel,Michael Lington,17
6781,Bel,Natalie Cole,16
6782,Bel,Norman Brown,30
6783,Bel,Paul Davis,10
6784,Bel,Renee Olstead,18
6785,Bel,Rippingtons,15
6786,Bel,Sarah Brightman,32
6787,Bel,Stacey Kent,15
6788,Bel,Steely Dan,11
6789,Bel,The Pineapple Thief,25
6790,Bel,The Platters,15
6791,Bel,Trey Gunn,20
6792,Belita,AC/DC,107
6793,Belita,Alaska,225
6794,Belita,Bloodhound Gang,186
6795,Belita,Boards of Canada,978
6796,Belita,Casino Versus Japan,103
6797,Belita,Chuck Berry,119
6798,Belita,Clockwork Times,128
6799,Belita,Coldplay,434
6800,Belita,Cookie Monsta,85
6801,Belita,Dusty Kid,1199
6802,Belita,Gaiola Das Popozudas,93
6803,Belita,Gordon Hempton,155
6804,Belita,Gregor Narholz,137
6805,Belita,Immediate Slaughter Five Zip Codes,635
6806,Belita,Interpol,92
6807,Belita,Limp Bizkit,1701
6808,Belita,Madlib,169
6809,Belita,Nirvana,2107
6810,Belita,Patrick Lee,107
6811,Belita,Pixies,94
6812,Belita,R.E.M.,130
6813,Belita,Side Liner,495
6814,Belita,Tenacious D,427
6815,Belita,The Beatles,1520
6816,Belita,The Bloody Beetroots,134
6817,Belita,The Maccabees,123
6818,Belita,The Offspring,92
6819,Belita,The Prodigy,254
6820,Belita,The White Stripes,77
6821,Belita,Ugly Casanova,521
6822,Belita,VatnajÃ¶kull,292
6823,Belita,Voder,89
6824,Belita,specta ciera,140
6825,Belita,ÐÑÐ»Ð°Ñ ÐÐºÑÐ´Ð¶Ð°Ð²Ð°,139
6826,Belita,ÐÐ¸Ð½Ð¾Ð³ÑÐ°Ð´Ð½ÑÐ¹ ÐÐµÐ½Ñ,310
6827,Belita,ÐÐ°Ð¹ÑÐ°Ð½Ð°,337
6828,Belita,ÐÑÐ¾Ð²Ð¾ÑÑÐ¾Ðº,84
6829,Belita,ÐÐ¾Ð»ÑÐ¼ÑÐ³ÐºÐ¸Ðµ,228
6830,Belita,Ð§ÐµÑÐ½Ð°Ñ Ð­ÐºÐ¾Ð½Ð¾Ð¼Ð¸ÐºÐ°,279
6831,Bell,Active Theoretical Plagiarism Or Publication,63327
6832,Bell,Anastacia,130
6833,Bell,Anjulie,31
6834,Bell,Ashley Tisdale,487
6835,Bell,Avril Lavigne,562
6836,Bell,Britney Spears,20
6837,Bell,Collins Pennie Feat. Ashleigh Haney,22
6838,Bell,Cory Monteith,39
6839,Bell,Demi Lovato,382
6840,Bell,Farewell,54917
6841,Bell,Finn,3
6842,Bell,Florence + The Machine & Dizzee Rascal,6247
6843,Bell,Garrett Hedlund,52
6844,Bell,Garrett Hedlund & Leighton Meester,24
6845,Bell,Glee Cast,333
6846,Bell,"Hopsin, Ak'sent, Tynisha Keli & Donte ""Burger"" Winston",25
6847,Bell,Jayma Mays,37
6848,Bell,Jenna Ushkowitz,35
6849,Bell,Jesse Lee,28
6850,Bell,Katy Perry,196
6851,Bell,Ke$ha,621
6852,Bell,Kelly Clarkson,1108
6853,Bell,Kerry Muzzey,34
6854,Bell,Kevin McHale,29
6855,Bell,Knowledge Representation Were,24439
6856,Bell,Kristin Chenoweth,47
6857,Bell,Kristin Chenoweth & Matthew Morrison,30
6858,Bell,Lady Antebellum,793
6859,Bell,Leighton Meester,60
6860,Bell,Mark Salling,23
6861,Bell,Maximum Lgm,66232
6862,Bell,Melvins,35548
6863,Bell,Naturi Naughton,72
6864,Bell,Naturi Naughton & Collins Pennie,74
6865,Bell,"Naturi Naughton, Asher Booke & Kay Panabaker",27
